,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,236.0,117.0,52.0,0.0,0.0,163.0,42.0,407.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,182.0,39.0,17.0,23.0,17.0,72.0,46.0,110.0
EMIF,286.0,89.0,77.0,25.0,15.0,174.0,87.0,261.0
JADNI,53.0,21.0,15.0,0.0,10.0,12.0,6.0,80.0
