,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,302.0,177.0,0.0,22.0,68.0,134.0,0.0,314.0
EPAD,639.0,224.0,84.0,0.0,4.0,119.0,13.0,154.0
NACC,187.0,43.0,36.0,11.0,7.0,60.0,66.0,96.0
EMIF,280.0,185.0,69.0,32.0,7.0,128.0,38.0,275.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
