,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,300.0,175.0,0.0,21.0,67.0,136.0,0.0,318.0
EPAD,786.0,217.0,3.0,67.0,27.0,68.0,0.0,69.0
NACC,164.0,45.0,52.0,12.0,7.0,56.0,68.0,102.0
EMIF,187.0,121.0,30.0,53.0,38.0,172.0,38.0,375.0
JADNI,58.0,17.0,8.0,0.0,11.0,15.0,5.0,83.0
