,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,260.0,192.0,43.0,0.0,2.0,121.0,23.0,376.0
EPAD,732.0,197.0,86.0,0.0,3.0,98.0,16.0,105.0
NACC,181.0,35.0,29.0,24.0,15.0,69.0,56.0,97.0
EMIF,242.0,212.0,33.0,79.0,33.0,111.0,18.0,286.0
JADNI,55.0,10.0,8.0,0.0,10.0,22.0,6.0,86.0
