,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,286.0,156.0,0.0,28.0,77.0,133.0,0.0,337.0
EPAD,698.0,284.0,91.0,0.0,4.0,60.0,7.0,93.0
NACC,177.0,40.0,36.0,11.0,7.0,65.0,66.0,104.0
EMIF,289.0,98.0,63.0,21.0,14.0,180.0,73.0,276.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
