,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,155.0,0.0,22.0,68.0,143.0,0.0,336.0
EPAD,770.0,144.0,27.0,5.0,3.0,170.0,10.0,108.0
NACC,186.0,37.0,30.0,26.0,12.0,61.0,57.0,97.0
EMIF,276.0,199.0,67.0,29.0,6.0,118.0,36.0,283.0
JADNI,60.0,21.0,7.0,1.0,13.0,13.0,5.0,77.0
