,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,290.0,154.0,0.0,21.0,67.0,148.0,0.0,337.0
EPAD,848.0,85.0,9.0,4.0,8.0,210.0,3.0,70.0
NACC,194.0,38.0,29.0,18.0,14.0,67.0,56.0,90.0
EMIF,300.0,160.0,53.0,39.0,16.0,141.0,33.0,272.0
JADNI,55.0,23.0,10.0,1.0,13.0,9.0,6.0,80.0
