,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,301.0,176.0,0.0,19.0,63.0,137.0,0.0,321.0
EPAD,770.0,144.0,27.0,5.0,3.0,170.0,10.0,108.0
NACC,165.0,45.0,24.0,17.0,10.0,74.0,53.0,118.0
EMIF,281.0,179.0,52.0,59.0,36.0,126.0,22.0,259.0
JADNI,47.0,4.0,6.0,0.0,7.0,33.0,9.0,91.0
