,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,289.0,154.0,0.0,22.0,68.0,147.0,0.0,337.0
EPAD,724.0,327.0,93.0,3.0,1.0,33.0,5.0,51.0
NACC,202.0,33.0,15.0,18.0,21.0,81.0,51.0,85.0
EMIF,271.0,129.0,44.0,36.0,17.0,169.0,35.0,313.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
