,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,270.0,126.0,0.0,18.0,70.0,166.0,0.0,367.0
EPAD,887.0,213.0,35.0,7.0,0.0,52.0,3.0,40.0
NACC,188.0,40.0,12.0,29.0,24.0,82.0,40.0,91.0
EMIF,324.0,184.0,42.0,59.0,26.0,116.0,27.0,236.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
