,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,288.0,155.0,0.0,22.0,68.0,146.0,0.0,338.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,189.0,27.0,6.0,38.0,34.0,89.0,33.0,90.0
EMIF,264.0,111.0,63.0,33.0,11.0,167.0,54.0,311.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
