,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,278.0,79.0,8.0,0.0,32.0,248.0,4.0,368.0
EPAD,770.0,145.0,27.0,5.0,3.0,170.0,10.0,107.0
NACC,175.0,44.0,31.0,20.0,7.0,63.0,58.0,108.0
EMIF,288.0,108.0,40.0,35.0,26.0,178.0,42.0,297.0
JADNI,59.0,16.0,10.0,0.0,8.0,17.0,5.0,82.0
