,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,254.0,169.0,33.0,0.0,6.0,137.0,14.0,404.0
EPAD,766.0,105.0,0.0,144.0,69.0,91.0,0.0,62.0
NACC,189.0,39.0,29.0,16.0,15.0,66.0,60.0,92.0
EMIF,276.0,165.0,34.0,96.0,33.0,123.0,25.0,262.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
