,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,115.0,1.0,11.0,55.0,176.0,0.0,402.0
EPAD,698.0,284.0,91.0,0.0,3.0,60.0,8.0,93.0
NACC,192.0,30.0,26.0,14.0,12.0,76.0,63.0,93.0
EMIF,254.0,184.0,71.0,33.0,9.0,128.0,32.0,303.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
