,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,256.0,123.0,35.0,0.0,6.0,172.0,30.0,395.0
EPAD,639.0,222.0,85.0,0.0,4.0,119.0,13.0,155.0
NACC,166.0,26.0,37.0,11.0,7.0,81.0,80.0,98.0
EMIF,219.0,69.0,32.0,29.0,22.0,232.0,65.0,346.0
JADNI,58.0,17.0,8.0,0.0,11.0,15.0,5.0,83.0
