,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,301.0,196.0,1.0,14.0,52.0,132.0,0.0,321.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,161.0,42.0,22.0,17.0,9.0,78.0,56.0,121.0
EMIF,296.0,75.0,87.0,13.0,7.0,188.0,101.0,247.0
JADNI,61.0,18.0,10.0,0.0,7.0,19.0,5.0,77.0
