,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,109.0,0.0,17.0,72.0,176.0,0.0,385.0
EPAD,675.0,249.0,89.0,0.0,4.0,82.0,9.0,129.0
NACC,196.0,48.0,20.0,27.0,19.0,75.0,36.0,85.0
EMIF,311.0,186.0,48.0,48.0,16.0,121.0,27.0,257.0
JADNI,54.0,5.0,13.0,0.0,2.0,31.0,14.0,78.0
