,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,270.0,79.0,16.0,0.0,14.0,242.0,10.0,386.0
EPAD,816.0,247.0,3.0,81.0,13.0,38.0,0.0,39.0
NACC,210.0,27.0,9.0,34.0,26.0,84.0,32.0,84.0
EMIF,244.0,252.0,41.0,52.0,33.0,102.0,24.0,266.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
