,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,300.0,189.0,0.0,23.0,70.0,130.0,0.0,305.0
EPAD,907.0,32.0,6.0,2.0,9.0,250.0,0.0,31.0
NACC,194.0,19.0,8.0,27.0,18.0,118.0,38.0,84.0
EMIF,278.0,181.0,45.0,50.0,17.0,131.0,27.0,285.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
