,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,298.0,155.0,0.0,43.0,88.0,135.0,0.0,298.0
EPAD,942.0,114.0,11.0,6.0,6.0,116.0,2.0,40.0
NACC,172.0,36.0,35.0,21.0,5.0,69.0,77.0,91.0
EMIF,287.0,105.0,63.0,20.0,12.0,178.0,74.0,275.0
JADNI,61.0,18.0,10.0,0.0,7.0,19.0,5.0,77.0
