,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,301.0,175.0,0.0,20.0,66.0,137.0,0.0,318.0
EPAD,637.0,218.0,85.0,0.0,3.0,121.0,14.0,159.0
NACC,188.0,39.0,29.0,13.0,15.0,72.0,57.0,93.0
EMIF,312.0,108.0,96.0,20.0,13.0,157.0,74.0,234.0
JADNI,62.0,25.0,10.0,0.0,7.0,18.0,5.0,70.0
