,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,305.0,178.0,0.0,18.0,63.0,138.0,0.0,315.0
EPAD,848.0,85.0,9.0,4.0,8.0,210.0,3.0,70.0
NACC,179.0,31.0,14.0,23.0,21.0,100.0,42.0,96.0
EMIF,322.0,175.0,45.0,50.0,20.0,125.0,26.0,251.0
JADNI,39.0,4.0,8.0,0.0,5.0,38.0,10.0,93.0
