,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,285.0,145.0,0.0,16.0,64.0,158.0,0.0,349.0
EPAD,942.0,114.0,11.0,6.0,6.0,116.0,2.0,40.0
NACC,174.0,27.0,14.0,19.0,22.0,103.0,53.0,94.0
EMIF,314.0,111.0,94.0,23.0,12.0,145.0,79.0,236.0
JADNI,58.0,19.0,11.0,0.0,7.0,17.0,5.0,80.0
