,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,266.0,127.0,1.0,11.0,52.0,169.0,0.0,391.0
EPAD,639.0,223.0,85.0,0.0,4.0,118.0,14.0,154.0
NACC,189.0,51.0,24.0,25.0,13.0,57.0,47.0,100.0
EMIF,258.0,126.0,64.0,32.0,23.0,163.0,48.0,300.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
