,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,301.0,187.0,0.0,24.0,69.0,132.0,0.0,304.0
EPAD,913.0,21.0,11.0,1.0,2.0,262.0,4.0,23.0
NACC,169.0,27.0,16.0,29.0,25.0,96.0,44.0,100.0
EMIF,257.0,181.0,55.0,41.0,14.0,132.0,29.0,305.0
JADNI,60.0,15.0,10.0,0.0,7.0,20.0,5.0,80.0
