,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,327.0,249.0,0.0,33.0,55.0,109.0,0.0,244.0
EPAD,676.0,250.0,90.0,0.0,3.0,83.0,8.0,127.0
NACC,191.0,39.0,25.0,18.0,12.0,67.0,52.0,102.0
EMIF,297.0,145.0,39.0,53.0,28.0,150.0,29.0,273.0
JADNI,60.0,13.0,15.0,0.0,2.0,25.0,12.0,70.0
