,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,288.0,139.0,0.0,38.0,86.0,146.0,0.0,320.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,177.0,40.0,31.0,17.0,7.0,66.0,60.0,108.0
EMIF,215.0,169.0,59.0,32.0,17.0,138.0,44.0,340.0
JADNI,53.0,14.0,21.0,0.0,2.0,21.0,10.0,76.0
