,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,197.0,42.0,0.0,4.0,114.0,21.0,382.0
EPAD,771.0,95.0,0.0,81.0,57.0,161.0,0.0,72.0
NACC,199.0,41.0,28.0,20.0,12.0,62.0,56.0,88.0
EMIF,310.0,169.0,40.0,62.0,37.0,130.0,20.0,246.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
