,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,300.0,159.0,0.0,37.0,83.0,136.0,0.0,302.0
EPAD,722.0,170.0,2.0,53.0,42.0,131.0,1.0,116.0
NACC,170.0,45.0,27.0,20.0,10.0,63.0,54.0,117.0
EMIF,290.0,98.0,71.0,25.0,12.0,177.0,93.0,248.0
JADNI,55.0,26.0,16.0,0.0,7.0,14.0,6.0,73.0
