,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,266.0,120.0,0.0,19.0,71.0,168.0,0.0,373.0
EPAD,639.0,222.0,85.0,0.0,3.0,120.0,13.0,155.0
NACC,177.0,39.0,17.0,27.0,24.0,71.0,51.0,100.0
EMIF,225.0,88.0,19.0,55.0,48.0,200.0,30.0,349.0
JADNI,48.0,9.0,4.0,1.0,14.0,21.0,7.0,93.0
