,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,264.0,136.0,36.0,0.0,6.0,168.0,25.0,382.0
EPAD,724.0,96.0,0.0,127.0,84.0,133.0,0.0,73.0
NACC,180.0,50.0,9.0,48.0,26.0,66.0,29.0,98.0
EMIF,215.0,81.0,26.0,47.0,29.0,205.0,39.0,372.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
