,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,227.0,122.0,29.0,0.0,8.0,164.0,10.0,457.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,173.0,55.0,25.0,22.0,9.0,60.0,46.0,116.0
EMIF,322.0,163.0,63.0,33.0,18.0,129.0,35.0,251.0
JADNI,60.0,19.0,9.0,0.0,10.0,17.0,5.0,77.0
