,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,248.0,153.0,64.0,0.0,0.0,127.0,56.0,369.0
EPAD,888.0,215.0,36.0,7.0,0.0,50.0,3.0,38.0
NACC,194.0,38.0,29.0,26.0,13.0,60.0,52.0,94.0
EMIF,312.0,151.0,57.0,34.0,20.0,147.0,44.0,249.0
JADNI,59.0,16.0,14.0,0.0,3.0,20.0,7.0,78.0
