,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,265.0,127.0,1.0,12.0,54.0,168.0,0.0,390.0
EPAD,638.0,222.0,85.0,0.0,3.0,121.0,13.0,155.0
NACC,175.0,40.0,39.0,11.0,7.0,62.0,70.0,102.0
EMIF,287.0,106.0,21.0,48.0,43.0,185.0,30.0,294.0
JADNI,61.0,18.0,10.0,0.0,7.0,19.0,5.0,77.0
