,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,123.0,34.0,0.0,6.0,175.0,27.0,395.0
EPAD,914.0,21.0,10.0,1.0,2.0,262.0,4.0,23.0
NACC,192.0,42.0,34.0,23.0,23.0,72.0,42.0,78.0
EMIF,320.0,172.0,37.0,53.0,24.0,130.0,25.0,253.0
JADNI,61.0,28.0,8.0,0.0,11.0,12.0,5.0,72.0
