,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,287.0,155.0,54.0,0.0,0.0,151.0,44.0,326.0
EPAD,814.0,239.0,3.0,77.0,17.0,40.0,0.0,47.0
NACC,164.0,29.0,24.0,22.0,12.0,91.0,61.0,103.0
EMIF,268.0,127.0,32.0,44.0,25.0,170.0,30.0,318.0
JADNI,60.0,13.0,15.0,0.0,2.0,25.0,12.0,70.0
