,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,141.0,12.0,0.0,21.0,185.0,5.0,360.0
EPAD,731.0,197.0,88.0,0.0,3.0,98.0,15.0,105.0
NACC,211.0,21.0,9.0,24.0,20.0,102.0,39.0,80.0
EMIF,263.0,119.0,41.0,39.0,21.0,174.0,37.0,320.0
JADNI,59.0,22.0,7.0,0.0,11.0,14.0,5.0,79.0
