,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,269.0,120.0,1.0,14.0,59.0,177.0,0.0,377.0
EPAD,846.0,84.0,10.0,4.0,8.0,212.0,3.0,70.0
NACC,189.0,45.0,17.0,26.0,21.0,87.0,36.0,85.0
EMIF,352.0,232.0,57.0,45.0,16.0,89.0,22.0,201.0
JADNI,62.0,26.0,9.0,0.0,10.0,15.0,5.0,70.0
