,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,157.0,0.0,20.0,67.0,143.0,0.0,337.0
EPAD,639.0,222.0,85.0,0.0,3.0,119.0,14.0,155.0
NACC,200.0,24.0,7.0,26.0,28.0,103.0,36.0,82.0
EMIF,321.0,87.0,44.0,18.0,24.0,223.0,44.0,253.0
JADNI,49.0,1.0,11.0,0.0,4.0,34.0,11.0,87.0
