,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,103.0,11.0,0.0,23.0,208.0,6.0,398.0
EPAD,676.0,248.0,90.0,0.0,4.0,82.0,8.0,129.0
NACC,170.0,41.0,21.0,37.0,20.0,65.0,51.0,101.0
EMIF,228.0,79.0,25.0,43.0,32.0,214.0,41.0,352.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
