,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,291.0,164.0,1.0,14.0,52.0,142.0,0.0,353.0
EPAD,848.0,85.0,10.0,4.0,8.0,210.0,3.0,69.0
NACC,198.0,30.0,14.0,20.0,20.0,90.0,47.0,87.0
EMIF,280.0,111.0,47.0,33.0,25.0,179.0,42.0,297.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
