,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,130.0,27.0,0.0,8.0,173.0,19.0,403.0
EPAD,676.0,249.0,90.0,0.0,4.0,81.0,9.0,128.0
NACC,163.0,36.0,32.0,16.0,7.0,79.0,60.0,113.0
EMIF,291.0,72.0,75.0,21.0,13.0,192.0,96.0,254.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
