,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,286.0,87.0,40.0,1.0,0.0,233.0,45.0,325.0
EPAD,842.0,188.0,32.0,8.0,0.0,96.0,6.0,65.0
NACC,204.0,37.0,10.0,40.0,26.0,77.0,32.0,80.0
EMIF,271.0,121.0,48.0,31.0,14.0,167.0,47.0,315.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
