,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,95.0,0.0,29.0,95.0,176.0,0.0,364.0
EPAD,724.0,38.0,0.0,185.0,126.0,133.0,0.0,31.0
NACC,183.0,51.0,46.0,11.0,7.0,54.0,63.0,91.0
EMIF,312.0,156.0,118.0,16.0,6.0,118.0,68.0,220.0
JADNI,50.0,5.0,7.0,0.0,10.0,27.0,7.0,91.0
