,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,267.0,100.0,11.0,0.0,21.0,211.0,6.0,401.0
EPAD,639.0,223.0,85.0,0.0,4.0,118.0,14.0,154.0
NACC,177.0,38.0,37.0,11.0,7.0,62.0,69.0,105.0
EMIF,271.0,159.0,45.0,67.0,24.0,132.0,32.0,284.0
JADNI,46.0,21.0,22.0,0.0,5.0,11.0,7.0,85.0
