,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,289.0,153.0,0.0,21.0,67.0,149.0,0.0,338.0
EPAD,797.0,94.0,0.0,55.0,38.0,180.0,0.0,73.0
NACC,180.0,41.0,38.0,11.0,7.0,61.0,67.0,101.0
EMIF,278.0,112.0,47.0,34.0,23.0,177.0,49.0,294.0
JADNI,55.0,23.0,10.0,1.0,13.0,9.0,6.0,80.0
