,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,289.0,164.0,1.0,16.0,54.0,140.0,0.0,353.0
EPAD,769.0,144.0,27.0,5.0,3.0,171.0,10.0,108.0
NACC,177.0,64.0,35.0,23.0,9.0,50.0,50.0,98.0
EMIF,241.0,264.0,41.0,66.0,35.0,89.0,14.0,264.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
