,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,313.0,188.0,0.0,40.0,80.0,125.0,0.0,271.0
EPAD,690.0,176.0,81.0,0.0,3.0,139.0,22.0,126.0
NACC,188.0,34.0,15.0,34.0,28.0,75.0,38.0,94.0
EMIF,286.0,164.0,48.0,36.0,22.0,130.0,36.0,292.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
