,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,115.0,1.0,10.0,53.0,177.0,0.0,403.0
EPAD,692.0,175.0,79.0,0.0,3.0,139.0,22.0,127.0
NACC,173.0,52.0,35.0,16.0,8.0,54.0,55.0,113.0
EMIF,273.0,109.0,74.0,19.0,12.0,170.0,72.0,285.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
