,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,155.0,0.0,22.0,68.0,143.0,0.0,336.0
EPAD,848.0,85.0,9.0,4.0,8.0,210.0,3.0,70.0
NACC,205.0,32.0,17.0,21.0,23.0,83.0,41.0,84.0
EMIF,271.0,131.0,43.0,47.0,26.0,158.0,37.0,301.0
JADNI,60.0,19.0,9.0,0.0,10.0,17.0,5.0,77.0
