,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,262.0,97.0,0.0,25.0,90.0,181.0,0.0,362.0
EPAD,771.0,95.0,0.0,81.0,57.0,161.0,0.0,72.0
NACC,195.0,33.0,20.0,23.0,20.0,81.0,44.0,90.0
EMIF,207.0,74.0,21.0,41.0,36.0,220.0,43.0,372.0
JADNI,60.0,20.0,8.0,1.0,13.0,13.0,5.0,77.0
