,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,271.0,130.0,0.0,20.0,73.0,162.0,0.0,361.0
EPAD,770.0,144.0,27.0,5.0,3.0,170.0,10.0,108.0
NACC,188.0,45.0,35.0,11.0,7.0,59.0,63.0,98.0
EMIF,263.0,134.0,81.0,19.0,9.0,155.0,57.0,296.0
JADNI,60.0,13.0,15.0,0.0,2.0,25.0,12.0,70.0
