,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,335.0,231.0,5.0,13.0,39.0,136.0,0.0,258.0
EPAD,639.0,222.0,85.0,0.0,3.0,119.0,14.0,155.0
NACC,170.0,52.0,22.0,26.0,10.0,61.0,47.0,118.0
EMIF,218.0,62.0,76.0,14.0,5.0,209.0,128.0,302.0
JADNI,55.0,10.0,8.0,0.0,10.0,22.0,6.0,86.0
