,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,303.0,178.0,0.0,20.0,66.0,135.0,0.0,315.0
EPAD,771.0,94.0,0.0,81.0,57.0,161.0,0.0,73.0
NACC,178.0,33.0,24.0,28.0,19.0,69.0,56.0,99.0
EMIF,426.0,114.0,47.0,27.0,35.0,164.0,35.0,166.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
