,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,269.0,63.0,30.0,0.0,2.0,255.0,50.0,348.0
EPAD,639.0,222.0,85.0,0.0,3.0,120.0,13.0,155.0
NACC,161.0,47.0,29.0,19.0,8.0,69.0,62.0,111.0
EMIF,333.0,131.0,92.0,19.0,5.0,139.0,68.0,227.0
JADNI,60.0,16.0,13.0,0.0,4.0,20.0,7.0,77.0
