,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,313.0,116.0,46.0,1.0,0.0,206.0,39.0,296.0
EPAD,689.0,176.0,82.0,0.0,2.0,139.0,22.0,127.0
NACC,219.0,26.0,20.0,10.0,4.0,95.0,56.0,76.0
EMIF,272.0,94.0,101.0,21.0,12.0,162.0,97.0,255.0
JADNI,48.0,1.0,12.0,0.0,3.0,33.0,12.0,88.0
