,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,266.0,120.0,0.0,19.0,71.0,168.0,0.0,373.0
EPAD,692.0,176.0,79.0,0.0,3.0,139.0,22.0,126.0
NACC,192.0,53.0,45.0,11.0,7.0,50.0,59.0,89.0
EMIF,265.0,128.0,34.0,44.0,25.0,170.0,35.0,313.0
JADNI,56.0,14.0,19.0,0.0,2.0,20.0,10.0,76.0
