,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,95.0,0.0,29.0,95.0,176.0,0.0,364.0
EPAD,639.0,222.0,85.0,0.0,3.0,120.0,13.0,155.0
NACC,163.0,41.0,45.0,16.0,9.0,59.0,70.0,103.0
EMIF,317.0,92.0,81.0,25.0,21.0,165.0,84.0,229.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
