,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,289.0,155.0,0.0,21.0,67.0,147.0,0.0,338.0
EPAD,733.0,197.0,86.0,0.0,3.0,98.0,15.0,105.0
NACC,182.0,46.0,20.0,22.0,12.0,65.0,48.0,111.0
EMIF,319.0,176.0,59.0,49.0,27.0,112.0,35.0,237.0
JADNI,60.0,28.0,9.0,0.0,10.0,12.0,5.0,73.0
