,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,271.0,131.0,0.0,19.0,71.0,163.0,0.0,362.0
EPAD,639.0,222.0,85.0,0.0,3.0,119.0,14.0,155.0
NACC,201.0,33.0,22.0,21.0,19.0,79.0,44.0,87.0
EMIF,304.0,87.0,69.0,20.0,18.0,183.0,80.0,253.0
JADNI,59.0,10.0,14.0,0.0,4.0,24.0,8.0,78.0
