,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,301.0,155.0,0.0,40.0,86.0,137.0,0.0,298.0
EPAD,676.0,250.0,90.0,0.0,3.0,83.0,8.0,127.0
NACC,189.0,35.0,6.0,40.0,26.0,82.0,37.0,91.0
EMIF,343.0,110.0,90.0,20.0,14.0,151.0,79.0,207.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
