,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,300.0,187.0,1.0,13.0,47.0,133.0,0.0,336.0
EPAD,676.0,249.0,89.0,0.0,4.0,82.0,7.0,130.0
NACC,201.0,45.0,16.0,29.0,20.0,78.0,34.0,83.0
EMIF,273.0,201.0,49.0,56.0,22.0,116.0,22.0,275.0
JADNI,57.0,18.0,6.0,2.0,16.0,12.0,5.0,81.0
