,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,312.0,170.0,5.0,9.0,38.0,165.0,0.0,318.0
EPAD,990.0,125.0,12.0,7.0,5.0,68.0,0.0,30.0
NACC,189.0,40.0,22.0,24.0,17.0,67.0,51.0,96.0
EMIF,234.0,67.0,50.0,19.0,13.0,216.0,80.0,335.0
JADNI,48.0,5.0,9.0,0.0,7.0,27.0,7.0,94.0
