,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,155.0,0.0,48.0,96.0,127.0,0.0,298.0
EPAD,676.0,249.0,90.0,0.0,3.0,83.0,8.0,128.0
NACC,173.0,42.0,21.0,23.0,16.0,76.0,47.0,108.0
EMIF,241.0,71.0,38.0,32.0,21.0,223.0,88.0,300.0
JADNI,59.0,21.0,8.0,0.0,11.0,14.0,5.0,79.0
